success,trial_type,trial_index,time_elapsed,internal_node_id,timeout,failed_images,failed_audio,failed_video,rt,stimulus,response,key,cue,associate,cue_duration,associate_duration,initial_jitter,cue_asso_jitter,animacy,style,instruction,instruction_text,prompt,instruction_duration,accurate,question_order,numbers,trial_accuracies,mean_accuracy,exp,subjectId,date
,encoding-trial,79,648098,0.0-79.0,,,,,4866.0,,, ,bump,/static/object_pics/drawing_fruit/pineapple.jpg,2000.0,7000.0,1101.967910034519,640.9466503987962,,,,,,,,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,encoding-trial,80,659300,0.0-80.0,,,,,,,,,boot,/static/object_pics/drawing_sea/shark.jpg,2000.0,7000.0,1369.6076928419225,827.672170795726,,,,,,,,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,encoding-trial,81,668214,0.0-81.0,,,,,4819.0,,, ,break,/static/object_pics/drawing_bird/turkey.jpg,2000.0,7000.0,855.257860339013,1234.341136516385,,,,,,,,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,encoding-trial,82,673309,0.0-82.0,,,,,1393.0,,, ,grab,/static/object_pics/drawing_veggie/aubergine.jpg,2000.0,7000.0,1116.3260438535924,581.6316035439783,,,,,,,,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,encoding-trial,83,679855,0.0-83.0,,,,,2347.0,,, ,multiply,/static/object_pics/picture_mammal/bear.jpg,2000.0,7000.0,1381.413284693349,812.1326820304763,,,,,,,,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,html-keyboard-response,84,680884,0.0-84.0,,,,,1028.0,"
    <p>Now, you will a series of numbers. <br>
    If the number is even, press the left arrow key. <br>
    If the number is odd, press the right arrow key.<br>
    <br>
    When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,number-parity-trial,85,700887,0.0-85.0,,,,,,,"['arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowright', 'arrowleft', 'arrowleft', 'arrowright', 'arrowleft', 'arrowleft', 'arrowright', 'arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowright', 'arrowleft', 'arrowright']",,,,,,,,,,,,,,,,"[88, 12, 64, 24, 31, 5, 66, 32, 21, 35, 43, 74, 82, 53, 74, 48, 61, 80, 34, 79, 55, 77, 84, 59, 31]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",1.0,MEM,MEM_0038,2022-12-08 17:24:54
,html-keyboard-response,86,705455,0.0-86.0,,,,,4568.0,"<p>In that last set of trials, you were correct 100% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,html-keyboard-response,87,706571,0.0-87.0,,,,,1114.0,"
    <br>
    As you practiced earlier, you will now see an action verb that you were shown earlier. Your job is to bring back to mind the object
    that you imagined being involved with this word and to report information about the object's semantic or visual features.
    <br>
    A question screen presented before the action verb will indicate which feature you are to report on:
    <br>
    ""animate vs. inanimate"" or ""photo vs. drawing"".
    <br>
    Press the left arrow button for animate/photo or the right arrow button for inanimate/drawing.
    <br>
    If you forgot the object associated with the verb, press the down arrow.
    Please respond as quickly as possible, and use your dominant hand to make your responses.
    <br>
    <img src=""/static/instructions_pics/retrieval_pic.png"" height=""350px"">
    <br>When you read the first set of instructions, you may have created a vivid mental image involving the word ""find"" and a drawing of a dog.
    In these examples trials shown above, the correct response for the top row is ""animate"", whereas the correct response for the bottom row is ""drawing"".
    <br>When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,retrieval-trial,88,713373,0.0-88.0,,,,,2904.0,,,arrowright,warm,/static/object_pics/drawing_veggie/pumpkin.jpg,10000.0,,,,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,retrieval-trial,89,724565,0.0-89.0,,,,,7077.0,,,arrowright,multiply,/static/object_pics/picture_mammal/bear.jpg,10000.0,,,,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,retrieval-trial,90,731572,0.0-90.0,,,,,2643.0,,,arrowright,grind,/static/object_pics/drawing_mammal/rhinoceros.jpg,10000.0,,,,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,retrieval-trial,91,739922,0.0-91.0,,,,,3854.0,,,arrowright,grab,/static/object_pics/drawing_veggie/aubergine.jpg,10000.0,,,,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,retrieval-trial,92,746061,0.0-92.0,,,,,2466.0,,,arrowleft,boot,/static/object_pics/drawing_sea/shark.jpg,10000.0,,,,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,retrieval-trial,93,752351,0.0-93.0,,,,,2495.0,,,arrowleft,pump,/static/object_pics/picture_insect/bumble bee.jpg,10000.0,,,,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,retrieval-trial,94,761030,0.0-94.0,,,,,4314.0,,,arrowleft,bump,/static/object_pics/drawing_fruit/pineapple.jpg,10000.0,,,,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,retrieval-trial,95,771573,0.0-95.0,,,,,6506.0,,,arrowright,break,/static/object_pics/drawing_bird/turkey.jpg,10000.0,,,,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,retrieval-trial,96,779314,0.0-96.0,,,,,3472.0,,,arrowright,boot,/static/object_pics/drawing_sea/shark.jpg,10000.0,,,,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,retrieval-trial,97,789386,0.0-97.0,,,,,5808.0,,,arrowleft,grind,/static/object_pics/drawing_mammal/rhinoceros.jpg,10000.0,,,,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,retrieval-trial,98,796438,0.0-98.0,,,,,2853.0,,,arrowleft,warm,/static/object_pics/drawing_veggie/pumpkin.jpg,10000.0,,,,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,retrieval-trial,99,806652,0.0-99.0,,,,,5942.0,,,arrowleft,grab,/static/object_pics/drawing_veggie/aubergine.jpg,10000.0,,,,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,retrieval-trial,100,812085,0.0-100.0,,,,,1412.0,,,arrowleft,multiply,/static/object_pics/picture_mammal/bear.jpg,10000.0,,,,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,retrieval-trial,101,816587,0.0-101.0,,,,,874.0,,,arrowleft,bump,/static/object_pics/drawing_fruit/pineapple.jpg,10000.0,,,,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,retrieval-trial,102,826742,0.0-102.0,,,,,6481.0,,,arrowleft,break,/static/object_pics/drawing_bird/turkey.jpg,10000.0,,,,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,retrieval-trial,103,833921,0.0-103.0,,,,,3130.0,,,arrowright,pump,/static/object_pics/picture_insect/bumble bee.jpg,10000.0,,,,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,html-keyboard-response,104,835646,0.0-104.0,,,,,1723.0,"<p>In that last set of trials, you were correct 44% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,html-keyboard-response,105,836949,0.0-105.0,,,,,1302.0,"
    <p>As you practiced earlier, you will first see an action verb in this part of the study. This will be followed by a plus sign, and then an object.<br>
    Your job is to create a vivid mental image involving the action verb and the object.<br>
    Once you have a clear association in mind, press the space bar to continue to the next trial.<br>
    <br>
    Please keep in mind that you will be asked later about the object's perceptual properties in addition to its meaning.
    <br>
    <img src=""/static/instructions_pics/encoding_pic.png"" height=""350px"">
    <br>
    Press the space bar when you are ready to start the task.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,encoding-trial,106,847441,0.0-106.0,,,,,,,,,wash,/static/object_pics/drawing_veggie/asparagus.jpg,2000.0,7000.0,747.1921779924517,739.2189960911579,,,,,,,,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,encoding-trial,107,857841,0.0-107.0,,,,,,,,,rub,/static/object_pics/picture_mammal/giraffe.jpg,2000.0,7000.0,705.3941787272206,687.5247600199139,,,,,,,,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,encoding-trial,108,869387,0.0-108.0,,,,,,,,,press,/static/object_pics/picture_clothe/tie.jpg,2000.0,7000.0,1227.9567858669116,1284.130557431366,,,,,,,,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,encoding-trial,109,875786,0.0-109.0,,,,,1868.0,,, ,wrap,/static/object_pics/picture_bird/pigeon.jpg,2000.0,7000.0,1439.1472862167557,1034.5821745425624,,,,,,,,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,encoding-trial,110,880873,0.0-110.0,,,,,1778.0,,, ,inject,/static/object_pics/picture_mammal/wolf.jpg,2000.0,7000.0,785.5096937742417,519.8746409751209,,,,,,,,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,encoding-trial,111,886546,0.0-111.0,,,,,1242.0,,, ,twitch,/static/object_pics/picture_insect/fly.jpg,2000.0,7000.0,1377.3015887114034,1048.3895257705376,,,,,,,,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,encoding-trial,112,893006,0.0-112.0,,,,,2657.0,,, ,center,/static/object_pics/picture_clothe/gloves.jpg,2000.0,7000.0,1043.659398397125,754.4490832003283,,,,,,,,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,encoding-trial,113,899278,0.0-113.0,,,,,1921.0,,, ,discover,/static/object_pics/drawing_mammal/bull.jpg,2000.0,7000.0,1496.6007586070477,850.5642447953325,,,,,,,,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,html-keyboard-response,114,900597,0.0-114.0,,,,,1318.0,"
    <p>Now, you will a series of numbers. <br>
    If the number is even, press the left arrow key. <br>
    If the number is odd, press the right arrow key.<br>
    <br>
    When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,number-parity-trial,115,920600,0.0-115.0,,,,,,,"['arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowright', 'arrowright', 'arrowright', 'arrowright', 'arrowright', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowright', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowright', 'arrowleft', 'arrowright', 'arrowright', 'arrowleft', 'arrowleft', 'arrowright']",,,,,,,,,,,,,,,,"[26, 70, 99, 59, 5, 17, 37, 43, 89, 42, 52, 34, 83, 30, 84, 26, 44, 74, 76, 1, 60, 45, 45, 50, 38, 79, 52]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",1.0,MEM,MEM_0038,2022-12-08 17:24:54
,html-keyboard-response,116,922109,0.0-116.0,,,,,1507.0,"<p>In that last set of trials, you were correct 100% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,html-keyboard-response,117,923048,0.0-117.0,,,,,938.0,"
    <br>
    As you practiced earlier, you will now see an action verb that you were shown earlier. Your job is to bring back to mind the object
    that you imagined being involved with this word and to report information about the object's semantic or visual features.
    <br>
    A question screen presented before the action verb will indicate which feature you are to report on:
    <br>
    ""animate vs. inanimate"" or ""photo vs. drawing"".
    <br>
    Press the left arrow button for animate/photo or the right arrow button for inanimate/drawing.
    <br>
    If you forgot the object associated with the verb, press the down arrow.
    Please respond as quickly as possible, and use your dominant hand to make your responses.
    <br>
    <img src=""/static/instructions_pics/retrieval_pic.png"" height=""350px"">
    <br>When you read the first set of instructions, you may have created a vivid mental image involving the word ""find"" and a drawing of a dog.
    In these examples trials shown above, the correct response for the top row is ""animate"", whereas the correct response for the bottom row is ""drawing"".
    <br>When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,retrieval-trial,118,931517,0.0-118.0,,,,,4497.0,,,arrowleft,rub,/static/object_pics/picture_mammal/giraffe.jpg,10000.0,,,,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,retrieval-trial,119,938147,0.0-119.0,,,,,2313.0,,,arrowright,center,/static/object_pics/picture_clothe/gloves.jpg,10000.0,,,,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,retrieval-trial,120,945001,0.0-120.0,,,,,2536.0,,,arrowleft,wrap,/static/object_pics/picture_bird/pigeon.jpg,10000.0,,,,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,retrieval-trial,121,950172,0.0-121.0,,,,,1586.0,,,arrowleft,twitch,/static/object_pics/picture_insect/fly.jpg,10000.0,,,,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,retrieval-trial,122,961022,0.0-122.0,,,,,6415.0,,,arrowleft,wash,/static/object_pics/drawing_veggie/asparagus.jpg,10000.0,,,,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,retrieval-trial,123,968530,0.0-123.0,,,,,3987.0,,,arrowleft,inject,/static/object_pics/picture_mammal/wolf.jpg,10000.0,,,,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,retrieval-trial,124,980227,0.0-124.0,,,,,7587.0,,,arrowleft,discover,/static/object_pics/drawing_mammal/bull.jpg,10000.0,,,,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,retrieval-trial,125,987275,0.0-125.0,,,,,3461.0,,,arrowleft,press,/static/object_pics/picture_clothe/tie.jpg,10000.0,,,,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,retrieval-trial,126,992752,0.0-126.0,,,,,1557.0,,,arrowleft,rub,/static/object_pics/picture_mammal/giraffe.jpg,10000.0,,,,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,retrieval-trial,127,1003370,0.0-127.0,,,,,6735.0,,,arrowright,wash,/static/object_pics/drawing_veggie/asparagus.jpg,10000.0,,,,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,retrieval-trial,128,1009561,0.0-128.0,,,,,2431.0,,,arrowleft,inject,/static/object_pics/picture_mammal/wolf.jpg,10000.0,,,,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,retrieval-trial,129,1017086,0.0-129.0,,,,,3084.0,,,arrowleft,wrap,/static/object_pics/picture_bird/pigeon.jpg,10000.0,,,,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,retrieval-trial,130,1023615,0.0-130.0,,,,,2556.0,,,arrowleft,twitch,/static/object_pics/picture_insect/fly.jpg,10000.0,,,,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,retrieval-trial,131,1029189,0.0-131.0,,,,,1850.0,,,arrowleft,discover,/static/object_pics/drawing_mammal/bull.jpg,10000.0,,,,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,retrieval-trial,132,1035817,0.0-132.0,,,,,2328.0,,,arrowleft,center,/static/object_pics/picture_clothe/gloves.jpg,10000.0,,,,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,retrieval-trial,133,1043176,0.0-133.0,,,,,3201.0,,,arrowright,press,/static/object_pics/picture_clothe/tie.jpg,10000.0,,,,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,html-keyboard-response,134,1044885,0.0-134.0,,,,,1707.0,"<p>In that last set of trials, you were correct 69% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,html-keyboard-response,135,1047527,0.0-135.0,,,,,2641.0,"
    <p>As you practiced earlier, you will first see an action verb in this part of the study. This will be followed by a plus sign, and then an object.<br>
    Your job is to create a vivid mental image involving the action verb and the object.<br>
    Once you have a clear association in mind, press the space bar to continue to the next trial.<br>
    <br>
    Please keep in mind that you will be asked later about the object's perceptual properties in addition to its meaning.
    <br>
    <img src=""/static/instructions_pics/encoding_pic.png"" height=""350px"">
    <br>
    Press the space bar when you are ready to start the task.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,encoding-trial,136,1054457,0.0-136.0,,,,,3015.0,,, ,fade,/static/object_pics/drawing_clothe/sport t-shirt.jpg,2000.0,7000.0,1045.6459880757943,864.6402872489439,,,,,,,,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,encoding-trial,137,1059304,0.0-137.0,,,,,920.0,,, ,lay,/static/object_pics/drawing_mammal/camel.jpg,2000.0,7000.0,988.1115337742792,936.5606930766457,,,,,,,,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,encoding-trial,138,1063523,0.0-138.0,,,,,873.0,,, ,give,/static/object_pics/picture_bird/owl.jpg,2000.0,7000.0,642.7126081294366,698.7429894230524,,,,,,,,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,encoding-trial,139,1072538,0.0-139.0,,,,,4533.0,,, ,cross,/static/object_pics/picture_bird/hummingbird.jpg,2000.0,7000.0,1184.406104905794,1293.9016010240102,,,,,,,,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,encoding-trial,140,1078666,0.0-140.0,,,,,1848.0,,, ,allocate,/static/object_pics/picture_bird/toucan.jpg,2000.0,7000.0,1141.2558403485082,1133.133772677737,,,,,,,,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,encoding-trial,141,1084021,0.0-141.0,,,,,1823.0,,, ,kick,/static/object_pics/picture_fruit/pear.jpg,2000.0,7000.0,624.347155359074,903.5707750485046,,,,,,,,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,encoding-trial,142,1088653,0.0-142.0,,,,,908.0,,, ,revolve,/static/object_pics/picture_electronic/camera.jpg,2000.0,7000.0,583.9814522441766,1135.553468664862,,,,,,,,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,encoding-trial,143,1094707,0.0-143.0,,,,,1672.0,,, ,smash,/static/object_pics/picture_electronic/calculator.jpg,2000.0,7000.0,1411.7718291593415,964.8911336786383,,,,,,,,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,html-keyboard-response,144,1095666,0.0-144.0,,,,,958.0,"
    <p>Now, you will a series of numbers. <br>
    If the number is even, press the left arrow key. <br>
    If the number is odd, press the right arrow key.<br>
    <br>
    When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,number-parity-trial,145,1115668,0.0-145.0,,,,,,,"['arrowleft', 'arrowleft', 'arrowright', 'arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowright', 'arrowright', 'arrowright', 'arrowright', 'arrowright', 'arrowleft', 'arrowright', 'arrowright', 'arrowleft', 'arrowright', 'arrowright', 'arrowright', 'arrowleft', 'arrowright', 'arrowright', 'arrowleft', 'arrowright', 'arrowleft']",,,,,,,,,,,,,,,,"[28, 8, 97, 4, 32, 89, 3, 27, 95, 47, 39, 95, 22, 7, 75, 44, 21, 47, 96, 18, 37, 11, 22, 19, 86, 13]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]",0.96,MEM,MEM_0038,2022-12-08 17:24:54
,html-keyboard-response,146,1117223,0.0-146.0,,,,,1553.0,"<p>In that last set of trials, you were correct 96% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,html-keyboard-response,147,1118072,0.0-147.0,,,,,848.0,"
    <br>
    As you practiced earlier, you will now see an action verb that you were shown earlier. Your job is to bring back to mind the object
    that you imagined being involved with this word and to report information about the object's semantic or visual features.
    <br>
    A question screen presented before the action verb will indicate which feature you are to report on:
    <br>
    ""animate vs. inanimate"" or ""photo vs. drawing"".
    <br>
    Press the left arrow button for animate/photo or the right arrow button for inanimate/drawing.
    <br>
    If you forgot the object associated with the verb, press the down arrow.
    Please respond as quickly as possible, and use your dominant hand to make your responses.
    <br>
    <img src=""/static/instructions_pics/retrieval_pic.png"" height=""350px"">
    <br>When you read the first set of instructions, you may have created a vivid mental image involving the word ""find"" and a drawing of a dog.
    In these examples trials shown above, the correct response for the top row is ""animate"", whereas the correct response for the bottom row is ""drawing"".
    <br>When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,retrieval-trial,148,1125064,0.0-148.0,,,,,3074.0,,,arrowleft,lay,/static/object_pics/drawing_mammal/camel.jpg,10000.0,,,,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,retrieval-trial,149,1132800,0.0-149.0,,,,,3506.0,,,arrowright,fade,/static/object_pics/drawing_clothe/sport t-shirt.jpg,10000.0,,,,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,retrieval-trial,150,1139707,0.0-150.0,,,,,2750.0,,,arrowleft,revolve,/static/object_pics/picture_electronic/camera.jpg,10000.0,,,,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,retrieval-trial,151,1146808,0.0-151.0,,,,,3269.0,,,arrowleft,give,/static/object_pics/picture_bird/owl.jpg,10000.0,,,,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,retrieval-trial,152,1153247,0.0-152.0,,,,,2021.0,,,arrowleft,smash,/static/object_pics/picture_electronic/calculator.jpg,10000.0,,,,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,retrieval-trial,153,1159061,0.0-153.0,,,,,2046.0,,,arrowleft,allocate,/static/object_pics/picture_bird/toucan.jpg,10000.0,,,,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,retrieval-trial,154,1166024,0.0-154.0,,,,,2718.0,,,arrowright,kick,/static/object_pics/picture_fruit/pear.jpg,10000.0,,,,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,retrieval-trial,155,1172014,0.0-155.0,,,,,1511.0,,,arrowleft,cross,/static/object_pics/picture_bird/hummingbird.jpg,10000.0,,,,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0038,2022-12-08 17:24:54
,retrieval-trial,156,1178138,0.0-156.0,,,,,2152.0,,,arrowright,allocate,/static/object_pics/picture_bird/toucan.jpg,10000.0,,,,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0038,2022-12-08 17:24:54
