success,trial_type,trial_index,time_elapsed,internal_node_id,timeout,failed_images,failed_audio,failed_video,rt,stimulus,response,cue,associate,cue_duration,associate_duration,initial_jitter,cue_asso_jitter,key,animacy,style,instruction,instruction_text,prompt,instruction_duration,accurate,question_order,numbers,trial_accuracies,mean_accuracy,exp,subjectId,date
,html-keyboard-response,77,833344,0.0-75.0,,,,,1531.0,"
    <p>As you practiced earlier, you will first see an action verb in this part of the study. This will be followed by a plus sign, and then an object.<br>
    Your job is to create a vivid mental image involving the action verb and the object.<br>
    Once you have a clear association in mind, press the space bar to continue to the next trial.<br>
    <br>
    Please keep in mind that you will be asked later about the object's perceptual properties in addition to its meaning.
    <br>
    <img src=""/static/instructions_pics/encoding_pic.png"" height=""350px"">
    <br>
    Press the space bar when you are ready to start the task.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,encoding-trial,78,844540,0.0-76.0,,,,,,,,allocate,/static/object_pics/picture_mammal/bison.jpg,2000.0,7000.0,1461.0293108971136,691.3110889466261,,,,,,,,,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,encoding-trial,79,855780,0.0-77.0,,,,,,,,jump,/static/object_pics/drawing_insect/fly.jpg,2000.0,7000.0,749.1852013431358,1465.8900464270123,,,,,,,,,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,encoding-trial,80,867044,0.0-78.0,,,,,,,,explode,/static/object_pics/drawing_insect/beetle.jpg,2000.0,7000.0,777.939863345618,1466.918501952252,,,,,,,,,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,encoding-trial,81,878139,0.0-79.0,,,,,,,,bring,/static/object_pics/drawing_sea/killer whale.jpg,2000.0,7000.0,1441.572935164668,625.9485663381186,,,,,,,,,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,encoding-trial,82,889748,0.0-80.0,,,,,,,,spread,/static/object_pics/drawing_bird/penguin.jpg,2000.0,7000.0,1453.9964371609958,1129.9094507828813,,,,,,,,,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,encoding-trial,83,900812,0.0-81.0,,,,,,,,grind,/static/object_pics/drawing_fruit/papaya.jpg,2000.0,7000.0,825.613143919172,1193.2066993019494,,,,,,,,,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,encoding-trial,84,911940,0.0-82.0,,,,,,,,fold,/static/object_pics/drawing_insect/bumble bee.jpg,2000.0,7000.0,767.2128259562426,1347.162625639932,,,,,,,,,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,encoding-trial,85,922948,0.0-83.0,,,,,,,,detect,/static/object_pics/drawing_clothe/football sneaker.jpg,2000.0,7000.0,1391.7810288187804,592.9753982223256,,,,,,,,,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,html-keyboard-response,86,939996,0.0-84.0,,,,,17048.0,"
    <p>Now, you will a series of numbers. <br>
    If the number is even, press the left arrow key. <br>
    If the number is odd, press the right arrow key.<br>
    <br>
    When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,number-parity-trial,87,960012,0.0-85.0,,,,,,,"['arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowright', 'arrowright', 'arrowleft', 'arrowright', 'arrowleft', 'arrowleft', 'arrowright', 'arrowleft', 'arrowright', 'arrowleft', 'arrowright', 'arrowright', 'arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowright', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowright', 'arrowright', 'arrowleft', 'arrowright']",,,,,,,,,,,,,,,,"[24, 36, 57, 31, 16, 34, 14, 79, 93, 97, 67, 3, 85, 80, 62, 79, 48, 39, 30, 43, 13, 30, 78, 41, 41, 5, 80, 52, 6, 72, 14, 65, 35, 77, 75, 91, 42, 55, 38]","[True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True]",0.9473684210526315,MEM,MEM_0031,2022-12-08 05:03:48
,html-keyboard-response,88,961673,0.0-86.0,,,,,1661.0,"<p>In that last set of trials, you were correct 95% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,html-keyboard-response,89,965833,0.0-87.0,,,,,4159.0,"
    <br>
    As you practiced earlier, you will now see an action verb that you were shown earlier. Your job is to bring back to mind the object
    that you imagined being involved with this word and to report information about the object's semantic or visual features.
    <br>
    A question screen presented before the action verb will indicate which feature you are to report on:
    <br>
    ""animate vs. inanimate"" or ""photo vs. drawing"".
    <br>
    Press the left arrow button for animate/photo or the right arrow button for inanimate/drawing.
    <br>
    If you forgot the object associated with the verb, press the down arrow.
    Please respond as quickly as possible, and use your dominant hand to make your responses.
    <br>
    <img src=""/static/instructions_pics/retrieval_pic.png"" height=""350px"">
    <br>When you read the first set of instructions, you may have created a vivid mental image involving the word ""find"" and a drawing of a dog.
    In these examples trials shown above, the correct response for the top row is ""animate"", whereas the correct response for the bottom row is ""drawing"".
    <br>When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,retrieval-trial,90,970590,0.0-88.0,,,,,849.0,,,fold,/static/object_pics/drawing_insect/bumble bee.jpg,10000.0,,,,arrowleft,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,retrieval-trial,91,976417,0.0-89.0,,,,,2196.0,,,spread,/static/object_pics/drawing_bird/penguin.jpg,10000.0,,,,arrowright,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,retrieval-trial,92,981489,0.0-90.0,,,,,1382.0,,,grind,/static/object_pics/drawing_fruit/papaya.jpg,10000.0,,,,arrowright,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,retrieval-trial,93,987261,0.0-91.0,,,,,1681.0,,,allocate,/static/object_pics/picture_mammal/bison.jpg,10000.0,,,,arrowright,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,retrieval-trial,94,993918,0.0-92.0,,,,,2592.0,,,detect,/static/object_pics/drawing_clothe/football sneaker.jpg,10000.0,,,,arrowright,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,retrieval-trial,95,1000363,0.0-93.0,,,,,2582.0,,,bring,/static/object_pics/drawing_sea/killer whale.jpg,10000.0,,,,arrowright,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,retrieval-trial,96,1004615,0.0-94.0,,,,,563.0,,,explode,/static/object_pics/drawing_insect/beetle.jpg,10000.0,,,,arrowleft,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,retrieval-trial,97,1009455,0.0-95.0,,,,,554.0,,,jump,/static/object_pics/drawing_insect/fly.jpg,10000.0,,,,arrowleft,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,retrieval-trial,98,1015535,0.0-96.0,,,,,2252.0,,,allocate,/static/object_pics/picture_mammal/bison.jpg,10000.0,,,,arrowleft,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,retrieval-trial,99,1020299,0.0-97.0,,,,,939.0,,,spread,/static/object_pics/drawing_bird/penguin.jpg,10000.0,,,,arrowleft,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,retrieval-trial,100,1025897,0.0-98.0,,,,,1365.0,,,jump,/static/object_pics/drawing_insect/fly.jpg,10000.0,,,,arrowright,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,retrieval-trial,101,1033103,0.0-99.0,,,,,3084.0,,,explode,/static/object_pics/drawing_insect/beetle.jpg,10000.0,,,,arrowright,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,retrieval-trial,102,1037979,0.0-100.0,,,,,1255.0,,,detect,/static/object_pics/drawing_clothe/football sneaker.jpg,10000.0,,,,arrowright,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,retrieval-trial,103,1043329,0.0-101.0,,,,,1205.0,,,fold,/static/object_pics/drawing_insect/bumble bee.jpg,10000.0,,,,arrowright,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,retrieval-trial,104,1047919,0.0-102.0,,,,,706.0,,,grind,/static/object_pics/drawing_fruit/papaya.jpg,10000.0,,,,arrowleft,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,retrieval-trial,105,1052793,0.0-103.0,,,,,701.0,,,bring,/static/object_pics/drawing_sea/killer whale.jpg,10000.0,,,,arrowleft,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,html-keyboard-response,106,1058008,0.0-104.0,,,,,5215.0,"<p>In that last set of trials, you were correct 56% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,html-keyboard-response,107,1075560,0.0-105.0,,,,,17550.0,"
    <p>As you practiced earlier, you will first see an action verb in this part of the study. This will be followed by a plus sign, and then an object.<br>
    Your job is to create a vivid mental image involving the action verb and the object.<br>
    Once you have a clear association in mind, press the space bar to continue to the next trial.<br>
    <br>
    Please keep in mind that you will be asked later about the object's perceptual properties in addition to its meaning.
    <br>
    <img src=""/static/instructions_pics/encoding_pic.png"" height=""350px"">
    <br>
    Press the space bar when you are ready to start the task.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,encoding-trial,108,1081362,0.0-106.0,,,,,1807.0,,,move,/static/object_pics/drawing_veggie/carrots.jpg,2000.0,7000.0,968.9381736353205,1009.1436345194534, ,,,,,,,,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,encoding-trial,109,1087602,0.0-107.0,,,,,1414.0,,,browse,/static/object_pics/picture_sea/seal.jpg,2000.0,7000.0,1487.1819051566085,1326.1636111992816, ,,,,,,,,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,encoding-trial,110,1095028,0.0-108.0,,,,,2904.0,,,build,/static/object_pics/drawing_sea/octopus.jpg,2000.0,7000.0,1470.6494620566925,1036.4328186564226, ,,,,,,,,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,encoding-trial,111,1102386,0.0-109.0,,,,,2758.0,,,deposit,/static/object_pics/drawing_sea/seahorse.jpg,2000.0,7000.0,1079.1220541263838,1499.3723494775245, ,,,,,,,,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,encoding-trial,112,1109371,0.0-110.0,,,,,3774.0,,,warm,/static/object_pics/picture_clothe/shirt.jpg,2000.0,7000.0,609.5244249417324,583.8313059258635, ,,,,,,,,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,encoding-trial,113,1116705,0.0-111.0,,,,,3707.0,,,jam,/static/object_pics/picture_electronic/coffee maker.jpg,2000.0,7000.0,1077.0538573960134,534.7558921962054, ,,,,,,,,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,encoding-trial,114,1123632,0.0-112.0,,,,,2844.0,,,strike,/static/object_pics/picture_insect/mantis.jpg,2000.0,7000.0,1332.0744402564565,730.4248693879354, ,,,,,,,,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,encoding-trial,115,1129628,0.0-113.0,,,,,1919.0,,,forge,/static/object_pics/drawing_veggie/beetroot.jpg,2000.0,7000.0,1466.244112999409,584.5317654409472, ,,,,,,,,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,html-keyboard-response,116,1146983,0.0-114.0,,,,,17355.0,"
    <p>Now, you will a series of numbers. <br>
    If the number is even, press the left arrow key. <br>
    If the number is odd, press the right arrow key.<br>
    <br>
    When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,number-parity-trial,117,1166988,0.0-115.0,,,,,,,"['arrowleft', 'arrowleft', 'arrowright', 'arrowleft', 'arrowright', 'arrowright', 'arrowright', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowright', 'arrowleft', 'arrowright', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowright', 'arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowleft', 'arrowleft', 'arrowright', 'arrowleft', 'arrowright', 'arrowright', 'arrowright', 'arrowright', 'arrowleft', 'arrowleft', 'arrowright', 'arrowleft', 'arrowright', 'arrowleft', 'arrowright', 'arrowleft', 'arrowright']",,,,,,,,,,,,,,,,"[50, 6, 57, 42, 23, 17, 83, 22, 78, 26, 24, 57, 51, 81, 67, 1, 34, 66, 65, 47, 48, 28, 61, 81, 56, 50, 15, 90, 25, 87, 81, 7, 50, 52, 57, 8, 29, 60, 21, 96, 37, 1]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0.9512195121951219,MEM,MEM_0031,2022-12-08 05:03:48
,html-keyboard-response,118,1168558,0.0-116.0,,,,,1569.0,"<p>In that last set of trials, you were correct 95% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,html-keyboard-response,119,1189993,0.0-117.0,,,,,21434.0,"
    <br>
    As you practiced earlier, you will now see an action verb that you were shown earlier. Your job is to bring back to mind the object
    that you imagined being involved with this word and to report information about the object's semantic or visual features.
    <br>
    A question screen presented before the action verb will indicate which feature you are to report on:
    <br>
    ""animate vs. inanimate"" or ""photo vs. drawing"".
    <br>
    Press the left arrow button for animate/photo or the right arrow button for inanimate/drawing.
    <br>
    If you forgot the object associated with the verb, press the down arrow.
    Please respond as quickly as possible, and use your dominant hand to make your responses.
    <br>
    <img src=""/static/instructions_pics/retrieval_pic.png"" height=""350px"">
    <br>When you read the first set of instructions, you may have created a vivid mental image involving the word ""find"" and a drawing of a dog.
    In these examples trials shown above, the correct response for the top row is ""animate"", whereas the correct response for the bottom row is ""drawing"".
    <br>When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,retrieval-trial,120,1198267,0.0-118.0,,,,,4015.0,,,forge,/static/object_pics/drawing_veggie/beetroot.jpg,10000.0,,,,arrowright,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,retrieval-trial,121,1208426,0.0-119.0,,,,,6558.0,,,browse,/static/object_pics/picture_sea/seal.jpg,10000.0,,,,arrowright,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,retrieval-trial,122,1215016,0.0-120.0,,,,,2657.0,,,build,/static/object_pics/drawing_sea/octopus.jpg,10000.0,,,,arrowleft,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,retrieval-trial,123,1223929,0.0-121.0,,,,,4524.0,,,strike,/static/object_pics/picture_insect/mantis.jpg,10000.0,,,,arrowleft,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,retrieval-trial,124,1235974,0.0-122.0,,,,,7794.0,,,move,/static/object_pics/drawing_veggie/carrots.jpg,10000.0,,,,arrowright,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,retrieval-trial,125,1247367,0.0-123.0,,,,,7155.0,,,deposit,/static/object_pics/drawing_sea/seahorse.jpg,10000.0,,,,arrowleft,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,retrieval-trial,126,1252569,0.0-124.0,,,,,1373.0,,,warm,/static/object_pics/picture_clothe/shirt.jpg,10000.0,,,,arrowright,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,retrieval-trial,127,1260298,0.0-125.0,,,,,3614.0,,,jam,/static/object_pics/picture_electronic/coffee maker.jpg,10000.0,,,,arrowright,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,retrieval-trial,128,1268056,0.0-126.0,,,,,3644.0,,,deposit,/static/object_pics/drawing_sea/seahorse.jpg,10000.0,,,,arrowright,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,retrieval-trial,129,1276213,0.0-127.0,,,,,3817.0,,,move,/static/object_pics/drawing_veggie/carrots.jpg,10000.0,,,,arrowright,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,retrieval-trial,130,1282135,0.0-128.0,,,,,1427.0,,,warm,/static/object_pics/picture_clothe/shirt.jpg,10000.0,,,,arrowright,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,retrieval-trial,131,1288105,0.0-129.0,,,,,2365.0,,,strike,/static/object_pics/picture_insect/mantis.jpg,10000.0,,,,arrowleft,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,retrieval-trial,132,1294038,0.0-130.0,,,,,1946.0,,,forge,/static/object_pics/drawing_veggie/beetroot.jpg,10000.0,,,,arrowright,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,retrieval-trial,133,1301952,0.0-131.0,,,,,4260.0,,,browse,/static/object_pics/picture_sea/seal.jpg,10000.0,,,,arrowleft,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,retrieval-trial,134,1308058,0.0-132.0,,,,,2039.0,,,jam,/static/object_pics/picture_electronic/coffee maker.jpg,10000.0,,,,arrowleft,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,retrieval-trial,135,1316032,0.0-133.0,,,,,3509.0,,,build,/static/object_pics/drawing_sea/octopus.jpg,10000.0,,,,arrowright,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,html-keyboard-response,136,1322217,0.0-134.0,,,,,6185.0,"<p>In that last set of trials, you were correct 63% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,html-keyboard-response,137,1341533,0.0-135.0,,,,,19315.0,"
    <p>As you practiced earlier, you will first see an action verb in this part of the study. This will be followed by a plus sign, and then an object.<br>
    Your job is to create a vivid mental image involving the action verb and the object.<br>
    Once you have a clear association in mind, press the space bar to continue to the next trial.<br>
    <br>
    Please keep in mind that you will be asked later about the object's perceptual properties in addition to its meaning.
    <br>
    <img src=""/static/instructions_pics/encoding_pic.png"" height=""350px"">
    <br>
    Press the space bar when you are ready to start the task.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,encoding-trial,138,1348743,0.0-136.0,,,,,2696.0,,,swing,/static/object_pics/drawing_sea/crab.jpg,2000.0,7000.0,1050.74619564951,1435.210176229984, ,,,,,,,,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,encoding-trial,139,1354797,0.0-137.0,,,,,2234.0,,,push,/static/object_pics/drawing_veggie/garlic.jpg,2000.0,7000.0,1107.707973582043,690.7564719112997, ,,,,,,,,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,encoding-trial,140,1364472,0.0-138.0,,,,,5038.0,,,blur,/static/object_pics/picture_clothe/tie.jpg,2000.0,7000.0,1486.9543723444456,1115.2975940933807, ,,,,,,,,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,encoding-trial,141,1372869,0.0-139.0,,,,,4576.0,,,deliver,/static/object_pics/drawing_electronic/calculator.jpg,2000.0,7000.0,1199.2739225652476,600.3135699602922, ,,,,,,,,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,encoding-trial,142,1379271,0.0-140.0,,,,,2755.0,,,tie,/static/object_pics/picture_insect/grasshopper.jpg,2000.0,7000.0,862.7934410722662,768.1301841115355, ,,,,,,,,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,encoding-trial,143,1386229,0.0-141.0,,,,,2224.0,,,melt,/static/object_pics/drawing_veggie/aubergine.jpg,2000.0,7000.0,1231.8241163683765,1483.6295862690222, ,,,,,,,,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,encoding-trial,144,1396488,0.0-142.0,,,,,5492.0,,,hide,/static/object_pics/drawing_fruit/apricot.jpg,2000.0,7000.0,1339.4230112675705,1414.2521355082638, ,,,,,,,,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,encoding-trial,145,1403314,0.0-143.0,,,,,2822.0,,,fade,/static/object_pics/picture_clothe/belt.jpg,2000.0,7000.0,593.9541034849656,1399.1187904863616, ,,,,,,,,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,html-keyboard-response,146,1420731,0.0-144.0,,,,,17416.0,"
    <p>Now, you will a series of numbers. <br>
    If the number is even, press the left arrow key. <br>
    If the number is odd, press the right arrow key.<br>
    <br>
    When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,number-parity-trial,147,1440732,0.0-145.0,,,,,,,"['arrowright', 'arrowright', 'arrowright', 'arrowright', 'arrowright', 'arrowleft', 'arrowright', 'arrowleft', 'arrowright', 'arrowleft', 'arrowright', 'arrowright', 'arrowright', 'arrowright', 'arrowright', 'arrowright', 'arrowright', 'arrowright', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowright', 'arrowright', 'arrowright', 'arrowleft', 'arrowright', 'arrowright', 'arrowleft', 'arrowright', 'arrowright', 'arrowright', 'arrowright', 'arrowright']",,,,,,,,,,,,,,,,"[3, 49, 87, 23, 97, 92, 7, 52, 21, 36, 55, 79, 85, 45, 25, 73, 55, 45, 60, 8, 48, 8, 42, 18, 46, 72, 86, 20, 85, 69, 97, 39, 71, 28, 3, 53, 42, 19, 19, 85, 9, 9, 66]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",1.0,MEM,MEM_0031,2022-12-08 05:03:48
,html-keyboard-response,148,1443378,0.0-146.0,,,,,2645.0,"<p>In that last set of trials, you were correct 100% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,html-keyboard-response,149,1446080,0.0-147.0,,,,,2702.0,"
    <br>
    As you practiced earlier, you will now see an action verb that you were shown earlier. Your job is to bring back to mind the object
    that you imagined being involved with this word and to report information about the object's semantic or visual features.
    <br>
    A question screen presented before the action verb will indicate which feature you are to report on:
    <br>
    ""animate vs. inanimate"" or ""photo vs. drawing"".
    <br>
    Press the left arrow button for animate/photo or the right arrow button for inanimate/drawing.
    <br>
    If you forgot the object associated with the verb, press the down arrow.
    Please respond as quickly as possible, and use your dominant hand to make your responses.
    <br>
    <img src=""/static/instructions_pics/retrieval_pic.png"" height=""350px"">
    <br>When you read the first set of instructions, you may have created a vivid mental image involving the word ""find"" and a drawing of a dog.
    In these examples trials shown above, the correct response for the top row is ""animate"", whereas the correct response for the bottom row is ""drawing"".
    <br>When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0031,2022-12-08 05:03:48
,retrieval-trial,150,1454694,0.0-148.0,,,,,4717.0,,,swing,/static/object_pics/drawing_sea/crab.jpg,10000.0,,,,arrowleft,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0031,2022-12-08 05:03:48
